sensor,missing_ratio,unique_non_missing,variance,is_zero_variance,is_all_missing
sensor_047,0.0006381620931716656,1341,0.03596215621214384,False,False
sensor_048,0.0006381620931716656,1486,20.468846284794957,False,False
sensor_050,0.0006381620931716656,1520,74.71848314837915,False,False
sensor_051,0.0006381620931716656,1562,3711.8688158565383,False,False
sensor_083,0.0006381620931716656,1506,0.2665154925133079,False,False
sensor_170,0.0006381620931716656,331,0.02479616199950628,False,False
sensor_171,0.0006381620931716656,306,0.0036948002448026957,False,False
sensor_172,0.0006381620931716656,307,0.005075565875199426,False,False
sensor_173,0.0006381620931716656,319,0.009164992446402996,False,False
sensor_174,0.0006381620931716656,308,0.005076118763304893,False,False
sensor_175,0.0006381620931716656,327,0.01353083984098597,False,False
sensor_176,0.0006381620931716656,319,0.0056126754801839405,False,False
sensor_177,0.0006381620931716656,250,0.08003408544510138,False,False
sensor_180,0.0006381620931716656,890,10.966909259300062,False,False
sensor_181,0.0006381620931716656,687,0.050356146480114584,False,False
sensor_182,0.0006381620931716656,905,17.33931721318432,False,False
sensor_183,0.0006381620931716656,1508,46.73227578390108,False,False
sensor_184,0.0006381620931716656,1054,0.012143535428771949,False,False
sensor_185,0.0006381620931716656,739,51.6776997384925,False,False
sensor_187,0.0006381620931716656,1015,74.13057970584575,False,False
sensor_188,0.0006381620931716656,1550,471.4055601706311,False,False
sensor_218,0.0006381620931716656,1539,1.3699206375617332,False,False
sensor_305,0.0006381620931716656,314,0.003293323864733413,False,False
sensor_306,0.0006381620931716656,262,0.0006451578550753023,False,False
sensor_307,0.0006381620931716656,286,0.0007544715993618384,False,False
sensor_308,0.0006381620931716656,293,0.001128504135748065,False,False
sensor_309,0.0006381620931716656,290,0.0007546066849179245,False,False
sensor_310,0.0006381620931716656,310,0.001888758204468763,False,False
sensor_311,0.0006381620931716656,276,0.0008292196066574453,False,False
sensor_312,0.0006381620931716656,307,0.013762984826786465,False,False
sensor_316,0.0006381620931716656,1533,1.0376054107044177,False,False
sensor_317,0.0006381620931716656,1160,0.005240653758583967,False,False
sensor_318,0.0006381620931716656,1535,1.4784856824773236,False,False
sensor_319,0.0006381620931716656,1550,4.748297235151135,False,False
sensor_320,0.0006381620931716656,550,0.0010166399821975773,False,False
sensor_321,0.0006381620931716656,1511,4.481665675012632,False,False
sensor_323,0.0006381620931716656,1536,6.344652353984879,False,False
sensor_324,0.0006381620931716656,1560,43.76946528399796,False,False
sensor_356,0.0006381620931716656,1473,0.14970523332802893,False,False
sensor_441,0.0006381620931716656,325,0.033934322921996586,False,False
sensor_442,0.0006381620931716656,335,0.43453746523762954,False,False
sensor_443,0.0006381620931716656,330,0.020607190357725468,False,False
sensor_444,0.0006381620931716656,325,0.024187001465470318,False,False
sensor_445,0.0006381620931716656,329,0.019952177712835452,False,False
sensor_446,0.0006381620931716656,338,0.03103171440513467,False,False
sensor_447,0.0006381620931716656,317,0.007475463626818291,False,False
sensor_448,0.0006381620931716656,326,0.05582603044177591,False,False
sensor_452,0.0006381620931716656,1518,0.844921981789023,False,False
sensor_453,0.0006381620931716656,1550,5.0661205755315635,False,False
sensor_454,0.0006381620931716656,1555,9.361521769484815,False,False
sensor_455,0.0006381620931716656,1527,0.8805422376655854,False,False
sensor_456,0.0006381620931716656,1551,66.0298587942972,False,False
sensor_457,0.0006381620931716656,1547,20.591052812503875,False,False
sensor_459,0.0006381620931716656,1518,1.81057551982899,False,False
sensor_460,0.0006381620931716656,1564,177.82726279971905,False,False
sensor_490,0.0006381620931716656,1562,325.7524003853413,False,False
sensor_558,0.0006381620931716656,365,0.007032421964754223,False,False
sensor_559,0.0006381620931716656,399,0.04055868524944201,False,False
sensor_560,0.0006381620931716656,345,0.0026602720685330035,False,False
sensor_561,0.0006381620931716656,414,361.99177433938644,False,False
sensor_582,0.0006381620931716656,171,1.1589429400315817e-05,False,False
sensor_583,0.0006381620931716656,227,0.00029514967826700775,False,False
sensor_584,0.0006381620931716656,68,1.3841710146524178e-05,False,False
sensor_585,0.0006381620931716656,1502,12.802321228728948,False,False
sensor_586,0.0006381620931716656,322,0.00015272451356909404,False,False
sensor_587,0.0006381620931716656,260,7.757267970327935e-05,False,False
sensor_588,0.0006381620931716656,120,8.220099041533546e-06,False,False
sensor_589,0.0006381620931716656,611,8815.692531718618,False,False
sensor_020,0.0,552,0.0002801249101397681,False,False
sensor_086,0.0,472,0.001393667861170811,False,False
sensor_087,0.0,249,0.0001650670464016379,False,False
sensor_088,0.0,973,2866.2384441299687,False,False
sensor_113,0.0,468,0.0001472065857839002,False,False
sensor_114,0.0,20,2.782538181735197e-06,False,False
sensor_115,0.0,1567,2396.0290622552675,False,False
sensor_116,0.0,136,9.01835927792326e-05,False,False
sensor_117,0.0,1527,42.05748769532686,False,False
sensor_119,0.0,249,8.007676087504004e-05,False,False
sensor_120,0.0,1269,0.015451581590433599,False,False
sensor_156,0.0,722,0.0062685995054447535,False,False
sensor_221,0.0,408,0.0005431335934801514,False,False
sensor_222,0.0,178,0.0031289219135327046,False,False
sensor_223,0.0,973,3042.184631248854,False,False
sensor_248,0.0,426,0.0024240922937240877,False,False
sensor_249,0.0,23,0.0002487177487222495,False,False
sensor_250,0.0,1566,2980.862326808877,False,False
sensor_251,0.0,143,0.0014041876618898236,False,False
sensor_252,0.0,1533,4141.534582737881,False,False
sensor_254,0.0,291,8.339595473694763e-05,False,False
sensor_255,0.0,1317,0.01448031208936551,False,False
sensor_291,0.0,354,0.0006527422682057538,False,False
sensor_359,0.0,215,5.0927598464824886e-05,False,False
sensor_360,0.0,97,0.00040010275615932363,False,False
sensor_361,0.0,972,290.9175070439967,False,False
sensor_386,0.0,191,0.00023988228085489272,False,False
sensor_387,0.0,22,2.489345869184106e-05,False,False
sensor_388,0.0,1564,296.7696399335292,False,False
sensor_389,0.0,92,0.0001396179597395516,False,False
sensor_390,0.0,1458,413.16315191933387,False,False
sensor_392,0.0,109,8.73529629711132e-06,False,False
sensor_393,0.0,953,0.0014752123041889677,False,False
sensor_429,0.0,1542,41.41425080456852,False,False
sensor_493,0.0,572,0.9485752718627894,False,False
sensor_494,0.0,894,43.76087456670305,False,False
sensor_495,0.0,964,10.627726759625522,False,False
sensor_520,0.0,1536,32.51698245164063,False,False
sensor_521,0.0,9,10634.352249241356,False,False
sensor_522,0.0,1562,50.472995257663,False,False
sensor_523,0.0,1040,17.202425110957847,False,False
sensor_524,0.0,1543,426.9766858652175,False,False
sensor_526,0.0,1514,0.9185833359574673,False,False
sensor_527,0.0,1549,3.5671786090389914,False,False
sensor_570,0.0,814,306.2407606984486,False,False
sensor_571,0.0,811,0.07568652701397191,False,False
sensor_572,0.0,518,7448.498015119964,False,False
sensor_573,0.0,754,0.061741377911449506,False,False
sensor_574,0.0,830,724.6944964490278,False,False
sensor_575,0.0,599,0.00459563574534154,False,False
sensor_576,0.0,820,286.3327187618893,False,False
sensor_577,0.0,851,155.88189176043318,False,False
